# THE SWAPPABLE INPUT of the dispatch-floor pipeline. write_floors.py,
# input_comparison_report and test_outputs.py read floors from THIS FILE
# ONLY. Floors the full fossil fleet (relac_io.nonren_floor_techs), on a
# residual+forced basis, 2027-2050 only (2023-2026 frozen). COMMITTED
# scenarios (OPT,VGB) use a flat plan-grounded/historical CF; PERMISSIVE
# scenarios (BAU,INV) start at the committed plan-grounded/historical CF
# and decline after HOLD_UNTIL=2030 to KEEP_WARM=0.05 by 2050. To change
# a CF: edit PLAN_GROUNDED / CF_BY_FUEL_FALLBACK
# in make_candidates.py and re-run it, then re-run write_floors.py.
Scenario,TECHNOLOGY,country,fuel,YEAR,fleet_GW,forced_GW,residual_GW,contracted_CF,cf_source,cf_quality,floor_PJ,profile,status,commissioning_year
VGB,PWRNGSECUXX,ECU,NGS,2031,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2032,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2033,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2034,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2035,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2036,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2037,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2038,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2039,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2040,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2041,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2042,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2043,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2044,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2045,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2046,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2047,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2048,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2049,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSECUXX,ECU,NGS,2050,0.9448,0.0,0.9448,0.2055,plan_grounded,grounded,6.1229,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWRNGSGTMXX,GTM,NGS,2027,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2028,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2029,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2030,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2031,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2032,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2033,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2034,0.0026,0.0,0.0026,0.15,plan_grounded,proxy,0.0123,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2035,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2036,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2037,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2038,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2039,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2040,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2041,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2042,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2043,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2044,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2045,0.0526,0.05,0.0026,0.15,plan_grounded,proxy,0.2488,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2046,0.6526,0.65,0.0026,0.15,plan_grounded,proxy,3.0871,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2047,0.6526,0.65,0.0026,0.15,plan_grounded,proxy,3.0871,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2048,0.6526,0.65,0.0026,0.15,plan_grounded,proxy,3.0871,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2049,0.6526,0.65,0.0026,0.15,plan_grounded,proxy,3.0871,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSGTMXX,GTM,NGS,2050,0.6526,0.65,0.0026,0.15,plan_grounded,proxy,3.0871,COMMITTED,CALIBRATED - pending PI sign-off,2035.0
VGB,PWRNGSMEXXX,MEX,NGS,2027,43.5375,3.7425,39.795,0.45,plan_grounded,grounded,617.8494,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2028,46.0285,6.2335,39.795,0.45,plan_grounded,grounded,653.1996,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2029,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2030,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2031,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2032,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2033,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2034,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2035,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2036,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2037,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2038,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2039,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2040,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2041,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2042,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2043,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2044,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2045,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2046,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2047,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2048,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2049,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSMEXXX,MEX,NGS,2050,46.9625,7.1675,39.795,0.45,plan_grounded,grounded,666.4542,COMMITTED,CALIBRATED - pending PI sign-off,2025.0
VGB,PWRNGSPANXX,PAN,NGS,2027,0.381,0.0,0.381,0.35,plan_grounded,grounded,4.2053,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2028,0.631,0.25,0.381,0.35,plan_grounded,grounded,6.9647,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2029,0.631,0.25,0.381,0.35,plan_grounded,grounded,6.9647,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2030,0.631,0.25,0.381,0.35,plan_grounded,grounded,6.9647,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2031,0.631,0.25,0.381,0.35,plan_grounded,grounded,6.9647,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2032,0.941,0.56,0.381,0.35,plan_grounded,grounded,10.3864,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2033,0.941,0.56,0.381,0.35,plan_grounded,grounded,10.3864,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2034,1.191,0.81,0.381,0.35,plan_grounded,grounded,13.1458,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2035,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2036,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2037,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2038,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2039,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2040,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2041,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2042,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2043,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2044,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2045,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2046,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2047,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2048,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2049,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPANXX,PAN,NGS,2050,1.241,0.86,0.381,0.35,plan_grounded,grounded,13.6977,COMMITTED,CALIBRATED - pending PI sign-off,2028.0
VGB,PWRNGSPERXX,PER,NGS,2027,5.1548,0.0,5.1548,0.2779,plan_grounded,proxy,45.1759,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2028,5.1548,0.0,5.1548,0.2779,plan_grounded,proxy,45.1759,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2029,5.1548,0.0,5.1548,0.2779,plan_grounded,proxy,45.1759,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2030,5.1548,0.0,5.1548,0.2779,plan_grounded,proxy,45.1759,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2031,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2032,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2033,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2034,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2035,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2036,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2037,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2038,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2039,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2040,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2041,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2042,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2043,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2044,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2045,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2046,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2047,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2048,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2049,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSPERXX,PER,NGS,2050,6.5798,1.425,5.1548,0.2779,plan_grounded,proxy,57.6644,COMMITTED,CALIBRATED - pending PI sign-off,2031.0
VGB,PWRNGSSLVXX,SLV,NGS,2027,0.3877,0.0,0.3877,0.15,plan_grounded,grounded,1.834,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2028,0.3877,0.0,0.3877,0.15,plan_grounded,grounded,1.834,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2029,0.3877,0.0,0.3877,0.15,plan_grounded,grounded,1.834,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2030,0.4877,0.1,0.3877,0.15,plan_grounded,grounded,2.307,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2031,0.4877,0.1,0.3877,0.15,plan_grounded,grounded,2.307,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2032,0.7877,0.4,0.3877,0.15,plan_grounded,grounded,3.7261,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2033,0.7877,0.4,0.3877,0.15,plan_grounded,grounded,3.7261,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2034,0.7877,0.4,0.3877,0.15,plan_grounded,grounded,3.7261,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2035,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2036,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2037,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2038,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2039,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2040,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2041,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2042,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2043,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2044,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2045,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2046,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2047,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2048,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2049,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWRNGSSLVXX,SLV,NGS,2050,1.1377,0.75,0.3877,0.15,plan_grounded,grounded,5.3818,COMMITTED,CALIBRATED - pending PI sign-off,2030.0
VGB,PWROILBRBXX,BRB,OIL,2027,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2028,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2029,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2030,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2031,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2032,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2033,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2034,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2035,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2036,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2037,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2038,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2039,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
VGB,PWROILBRBXX,BRB,OIL,2040,0.2186,0.0,0.2186,0.53,historical_implied,historical,3.6539,COMMITTED,CALIBRATED - pending PI sign-off,
