Model;Scenario1;Technology Tipo (grupos);Technology Tipo de Fuente;Años;Capital Investment;Fixed Cost;Total Capacity Annual;Variable Cost
SieLAC;BAU;Almacenamiento;No generacion;2033;282.28000000000003;64.54175023465893;9.3337002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2034;569.14;65.20175023465895;9.5537002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2035;;65.20175023465895;9.5537002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2036;548.46;65.86175023465894;9.7737002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2037;244.7;66.16175023465894;9.8737002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2038;528.0;66.82175023465895;10.0937002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2039;235.3;67.03085623465894;10.1817002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2040;507.53999999999996;67.69085623465894;10.4017002224119;0.0068475260524104
SieLAC;BAU;Almacenamiento;No generacion;2041;;67.69085623465894;10.4017002224119;0.0168916509175708
SieLAC;BAU;Almacenamiento;No generacion;2042;;67.45983398465894;10.3712002224119;0.0194951340967012
SieLAC;BAU;Almacenamiento;No generacion;2043;;67.39983398465894;10.3512002224119;0.0213368060416623
SieLAC;BAU;Almacenamiento;No generacion;2044;176.528;68.81626548465894;10.5382002224119;0.0222336338611722
SieLAC;BAU;Almacenamiento;No generacion;2045;;68.81475058465894;10.5380002224119;0.0222336338611722
SieLAC;BAU;Almacenamiento;No generacion;2046;;68.81475058465894;10.5380002224119;0.0222336338611722
SieLAC;BAU;Almacenamiento;No generacion;2047;;68.80869098465894;10.5372002224119;0.0226204983924507
SieLAC;BAU;Almacenamiento;No generacion;2048;;68.80869098465894;10.5372002224119;0.0236272475252681
SieLAC;BAU;Almacenamiento;No generacion;2049;;68.71629098465894;10.506400222411902;0.0243933839178668
SieLAC;BAU;Almacenamiento;No generacion;2050;;68.71629098465894;10.506400222411902;0.0250583339657876
SieLAC;BAU;Generación;Biomasa;2023;284.2606511573547;2625.003569226419;23.84721425635225;
SieLAC;BAU;Generación;Biomasa;2024;98.17345707766091;2628.4282247058723;23.892876329411624;
SieLAC;BAU;Generación;Biomasa;2025;98.17345707766115;2631.852880185326;23.938538402471004;
SieLAC;BAU;Generación;Biomasa;2026;195.26018561649107;2638.6898634045056;24.02703151206007;
SieLAC;BAU;Generación;Biomasa;2027;147.2601856164914;2639.1093466236853;24.040024621649135;
SieLAC;BAU;Generación;Biomasa;2028;260.84691415532166;2648.208657582592;24.16134876776789;
SieLAC;BAU;Generación;Biomasa;2029;147.2601856164892;2653.345640801772;24.229841877356957;
SieLAC;BAU;Generación;Biomasa;2030;147.26018561649363;2658.482624020952;24.298334986946024;
SieLAC;BAU;Generación;Biomasa;2031;250.0969141553216;2667.2069349798585;24.414659133064774;
SieLAC;BAU;Generación;Biomasa;2032;2543.9982566055246;2524.88584999538;22.93988855087343;
SieLAC;BAU;Generación;Biomasa;2033;168.76018561649187;2530.7728332145593;23.018381660462495;
SieLAC;BAU;Generación;Biomasa;2034;17827.34691415532;3212.622144173466;25.80970580658125;
SieLAC;BAU;Generación;Biomasa;2035;147.26018561649022;3217.3341273926458;25.873198916170313;
SieLAC;BAU;Generación;Biomasa;2036;147.26018561649164;3222.471110611826;25.94169202575938;
SieLAC;BAU;Generación;Biomasa;2037;196.3469141553215;3229.3204215707324;26.033016171878135;
SieLAC;BAU;Generación;Biomasa;2038;147.26018561649107;3234.4574047899127;26.1015092814672;
SieLAC;BAU;Generación;Biomasa;2039;147.26018561649943;3239.5943880090927;26.17000239105627;
SieLAC;BAU;Generación;Biomasa;2040;196.34691415531424;3246.4436989679994;26.26132653717502;
SieLAC;BAU;Generación;Biomasa;2041;174.98334225525014;3243.6584346613467;26.23661673469547;
SieLAC;BAU;Generación;Biomasa;2042;351.7101856164917;3248.7954178805267;26.305109844284537;
SieLAC;BAU;Generación;Biomasa;2043;273.89691415532207;3255.6447288394334;26.396433990403292;
SieLAC;BAU;Generación;Biomasa;2044;147.26018561649065;3260.781712058613;26.46492709999236;
SieLAC;BAU;Generación;Biomasa;2045;711.2601856164925;3265.918695277793;26.533420209581426;
SieLAC;BAU;Generación;Biomasa;2046;196.34691415532072;3272.7680062366994;26.624744355700177;
SieLAC;BAU;Generación;Biomasa;2047;147.26018561649192;3277.90498945588;26.693237465289243;
SieLAC;BAU;Generación;Biomasa;2048;147.26018561649113;3283.0419726750592;26.761730574878307;
SieLAC;BAU;Generación;Biomasa;2049;479.4229237546216;3299.766028154872;26.984717981275807;
SieLAC;BAU;Generación;Biomasa;2050;608.6754338814897;3320.998892127482;27.26782283424394;
SieLAC;BAU;Generación;Eólico;2023;3410.216167595582;1506.7098828073294;51.81664944200284;
SieLAC;BAU;Generación;Eólico;2024;1576.7935842715494;1547.3661434107598;53.17555516009369;
SieLAC;BAU;Generación;Eólico;2025;3234.1193968368343;1630.7501049418315;55.965673171107625;
SieLAC;BAU;Generación;Eólico;2026;3039.963163697386;1709.2781133036835;58.50150775683617;
SieLAC;BAU;Generación;Eólico;2027;4722.022481320273;1831.1168520465874;62.52154029494859;
SieLAC;BAU;Generación;Eólico;2028;7194.473944250637;2017.098948008918;68.44465227860957;
SieLAC;BAU;Generación;Eólico;2029;17984.943805074854;2479.4024746907858;84.76803901660446;
SieLAC;BAU;Generación;Eólico;2030;6340.288147995795;2642.508100557261;90.44827900963149;
SieLAC;BAU;Generación;Eólico;2031;3480.0997421923985;2714.09731604457;93.39025539846922;
SieLAC;BAU;Generación;Eólico;2032;3540.473684521349;2786.2651538689047;96.49569219909546;
SieLAC;BAU;Generación;Eólico;2033;3531.1503202769977;2857.462705977596;99.56812391792721;
SieLAC;BAU;Generación;Eólico;2034;3112.8445918505095;2917.198590531993;102.27145272501073;
SieLAC;BAU;Generación;Eólico;2035;3149.297871005958;2977.1374440022632;105.02574548185198;
SieLAC;BAU;Generación;Eólico;2036;3011.4438031401123;3032.871372659738;107.66098904702123;
SieLAC;BAU;Generación;Eólico;2037;3584.6801640939316;3102.5431243683547;110.79504465862216;
SieLAC;BAU;Generación;Eólico;2038;2290.7367992046693;3138.385001221195;112.85453414795693;
SieLAC;BAU;Generación;Eólico;2039;2343.192581000299;3175.070574067527;114.9521861759722;
SieLAC;BAU;Generación;Eólico;2040;4364.412302259366;3217.598534521123;117.39354296944717;
SieLAC;BAU;Generación;Eólico;2041;2456.417789811877;3240.0750358127157;118.10569869718667;
SieLAC;BAU;Generación;Eólico;2042;2356.1454273392096;3299.4856730522147;120.23472272762308;
SieLAC;BAU;Generación;Eólico;2043;2368.851561698402;3359.226218577921;122.3726647914592;
SieLAC;BAU;Generación;Eólico;2044;3240.9887876325583;3440.782759596712;125.34581749895825;
SieLAC;BAU;Generación;Eólico;2045;2429.131830962826;3502.0641291657;127.5326166993293;
SieLAC;BAU;Generación;Eólico;2046;2486.313608218341;3564.799016531827;129.76794401012856;
SieLAC;BAU;Generación;Eólico;2047;2520.0748193825475;3628.3915071118345;132.0320797722997;
SieLAC;BAU;Generación;Eólico;2048;2554.1193147099184;3692.8490933117278;134.32518590855858;
SieLAC;BAU;Generación;Eólico;2049;2588.7734295308087;3758.1872141582767;136.64779513857084;
SieLAC;BAU;Generación;Eólico;2050;2624.461291270815;3824.432172235591;139.00077789676186;
SieLAC;BAU;Generación;Fotovoltaica;2023;1804.5696191892582;799.2021917399825;62.62007742010969;
SieLAC;BAU;Generación;Fotovoltaica;2024;1127.9654078615326;824.7082436463342;64.25715728073244;
SieLAC;BAU;Generación;Fotovoltaica;2025;2235.034916843943;875.4448614907046;67.61044589600561;
SieLAC;BAU;Generación;Fotovoltaica;2026;2295.7886555116547;927.7993326008265;71.18750034038821;
SieLAC;BAU;Generación;Fotovoltaica;2027;1593.71280584447;964.0445789297158;73.61582823594381;
SieLAC;BAU;Generación;Fotovoltaica;2028;1489.772241553609;997.9094745140225;75.87663420996296;
SieLAC;BAU;Generación;Fotovoltaica;2029;5759.724592037834;1132.2130082177894;86.49276857830179;
SieLAC;BAU;Generación;Fotovoltaica;2030;1890.0875744586947;1175.2809330489652;89.4184204349695;
SieLAC;BAU;Generación;Fotovoltaica;2031;1866.1131219714302;1206.2803962539178;92.59188912629537;
SieLAC;BAU;Generación;Fotovoltaica;2032;1769.6090455784818;1235.5783204737968;95.68079151105005;
SieLAC;BAU;Generación;Fotovoltaica;2033;1319.2805447660712;1254.5838627266094;97.81703241787923;
SieLAC;BAU;Generación;Fotovoltaica;2034;1842.2646882435624;1287.3874881521888;101.15125951037064;
SieLAC;BAU;Generación;Fotovoltaica;2035;1357.051004636209;1308.9247920124644;103.51216455129047;
SieLAC;BAU;Generación;Fotovoltaica;2036;1344.6265525119106;1331.0912843268495;105.94158612291454;
SieLAC;BAU;Generación;Fotovoltaica;2037;1405.7166440749565;1355.9669052161385;108.57554832010602;
SieLAC;BAU;Generación;Fotovoltaica;2038;893.6977163416622;1367.2115450322174;110.34911536308891;
SieLAC;BAU;Generación;Fotovoltaica;2039;726.448542988645;1374.2337760113442;111.85442484940377;
SieLAC;BAU;Generación;Fotovoltaica;2040;947.5863922418001;1388.6177507269322;113.88638077386592;
SieLAC;BAU;Generación;Fotovoltaica;2041;833.0817070729504;1413.95789120198;115.65573513475753;
SieLAC;BAU;Generación;Fotovoltaica;2042;1015.4329897158308;1444.9300036462928;117.79781098364919;
SieLAC;BAU;Generación;Fotovoltaica;2043;1092.342414198679;1478.1122939297832;120.07114494158014;
SieLAC;BAU;Generación;Fotovoltaica;2044;925.237739638999;1506.3263895219739;122.0241364719793;
SieLAC;BAU;Generación;Fotovoltaica;2045;4864.303371158561;1535.0774881485052;123.99623698324389;
SieLAC;BAU;Generación;Fotovoltaica;2046;1638.7641026353858;1578.5103444080135;127.16819398261123;
SieLAC;BAU;Generación;Fotovoltaica;2047;1076.9231201276145;1609.310602405413;129.7895386181353;
SieLAC;BAU;Generación;Fotovoltaica;2048;1519.3083617354487;1653.8143899660772;133.3082214375496;
SieLAC;BAU;Generación;Fotovoltaica;2049;1622.8803601498605;1701.2068561957324;137.09155910675375;
SieLAC;BAU;Generación;Fotovoltaica;2050;1900.7659609817106;1749.3875196299894;140.93091872272242;
SieLAC;BAU;Generación;Gas natural;2023;303.06934937668166;2243.82454156541;99.72553518068489;
SieLAC;BAU;Generación;Gas natural;2024;155.48993569865956;2249.4126400882187;99.97389511503194;
SieLAC;BAU;Generación;Gas natural;2025;5967.590881883078;2304.385251642811;102.41712229523604;
SieLAC;BAU;Generación;Gas natural;2026;1428.0651787972404;2347.9477798874236;104.35323466166328;
SieLAC;BAU;Generación;Gas natural;2027;254.30357085209886;2356.784183768737;104.74596372305497;
SieLAC;BAU;Generación;Gas natural;2028;2236.669404949682;2425.590272842211;107.8040121263205;
SieLAC;BAU;Generación;Gas natural;2029;928.9116604049466;2455.6749813780625;109.14111028346943;
SieLAC;BAU;Generación;Gas natural;2030;326.2770491886715;2468.2044970266898;109.69797764563067;
SieLAC;BAU;Generación;Gas natural;2031;783.75;2500.2669970266898;111.12297764563067;
SieLAC;BAU;Generación;Gas natural;2032;457.5;2513.9919970266897;111.73297764563067;
SieLAC;BAU;Generación;Gas natural;2033;315.24938169361326;2526.3976535505194;112.28434015780087;
SieLAC;BAU;Generación;Gas natural;2034;643.0619765077868;2550.6592798622014;113.36263466054231;
SieLAC;BAU;Generación;Gas natural;2035;869.6284377581142;2582.310027171761;114.76933454096715;
SieLAC;BAU;Generación;Gas natural;2036;487.21009157382787;2601.9149114007128;115.64066272892056;
SieLAC;BAU;Generación;Gas natural;2037;87.66783313130222;2605.166669343113;115.78518530413834;
SieLAC;BAU;Generación;Gas natural;2038;193.42525667493197;2611.6067934798148;116.07141304354732;
SieLAC;BAU;Generación;Gas natural;2039;59.85924307425173;2614.055580696489;116.18024803095504;
SieLAC;BAU;Generación;Gas natural;2040;196.35136405732473;2620.6154092261067;116.47179596560471;
SieLAC;BAU;Generación;Gas natural;2041;104.13224142957024;2623.1878645573165;116.5861273136585;
SieLAC;BAU;Generación;Gas natural;2042;64.43249699640239;2625.823739434442;116.7032773081974;
SieLAC;BAU;Generación;Gas natural;2043;84.3790852965946;2629.275611105666;116.85669382691847;
SieLAC;BAU;Generación;Gas natural;2044;727.4637591815882;2633.992992163095;117.06635520724862;
SieLAC;BAU;Generación;Gas natural;2045;153.67533348294484;2640.2269193821194;117.34341863920528;
SieLAC;BAU;Generación;Gas natural;2046;642.8643002575187;2661.1984553608922;118.27548690492853;
SieLAC;BAU;Generación;Gas natural;2047;730.9306418992228;2684.8767329452967;119.32785479756873;
SieLAC;BAU;Generación;Gas natural;2048;1154.4574126309412;2721.3282920485062;120.94792409104473;
SieLAC;BAU;Generación;Gas natural;2049;1228.629109233939;2760.0753343262277;122.67001485894343;
SieLAC;BAU;Generación;Gas natural;2050;1277.2229195099299;2800.3535884667012;124.46015948740894;
SieLAC;BAU;Generación;Geotérmica;2023;902.3848888952322;91.59428359800442;2.2250070899501107;
SieLAC;BAU;Generación;Geotérmica;2024;60.20254442466498;92.7409987299028;2.2536749682475703;
SieLAC;BAU;Generación;Geotérmica;2025;177.85871817696946;96.12878383803556;2.3383695959508892;
SieLAC;BAU;Generación;Geotérmica;2026;693.1903221877574;90.86450466027848;2.2205525745469696;
SieLAC;BAU;Generación;Geotérmica;2027;115.5;93.06450466027847;2.27555257454697;
SieLAC;BAU;Generación;Geotérmica;2028;104.5;95.11450466027848;2.3205525745469697;
SieLAC;BAU;Generación;Geotérmica;2029;175.2;98.59450466027847;2.39255257454697;
SieLAC;BAU;Generación;Geotérmica;2030;1138.0;121.29450466027848;2.85255257454697;
SieLAC;BAU;Generación;Geotérmica;2031;156.75;124.29450466027849;2.92755257454697;
SieLAC;BAU;Generación;Geotérmica;2032;116.01002561655169;126.52546669136602;2.983326625324158;
SieLAC;BAU;Generación;Geotérmica;2033;48.626876129751366;127.46511647165106;3.0068178698312846;
SieLAC;BAU;Generación;Geotérmica;2034;7.371236567840923;127.6082472787936;3.010396140009848;
SieLAC;BAU;Generación;Geotérmica;2035;7.529024331516376;127.75515507062808;3.0140688348057094;
SieLAC;BAU;Generación;Geotérmica;2036;7.691392394588611;127.90596668620823;3.017839125195214;
SieLAC;BAU;Generación;Geotérmica;2037;0.8568440276159953;127.92285031236817;3.0182612158492117;
SieLAC;BAU;Generación;Geotérmica;2038;73.27748013295384;127.8458895229217;3.0163371961130507;
SieLAC;BAU;Generación;Geotérmica;2039;;127.8458895229217;3.0163371961130507;
SieLAC;BAU;Generación;Geotérmica;2040;;127.8458895229217;3.0163371961130507;
SieLAC;BAU;Generación;Geotérmica;2041;;127.8458895229217;3.0163371961130507;
SieLAC;BAU;Generación;Geotérmica;2042;;127.8458895229217;3.0163371961130507;
SieLAC;BAU;Generación;Geotérmica;2043;;127.8458895229217;3.0163371961130507;
SieLAC;BAU;Generación;Geotérmica;2044;220.75559318827126;132.26100138668713;3.126714992707186;
SieLAC;BAU;Generación;Geotérmica;2045;273.71926443642883;137.7353866754157;3.2635746249254005;
SieLAC;BAU;Generación;Geotérmica;2046;17.695323060020094;138.0892931366161;3.2724222864554102;
SieLAC;BAU;Generación;Geotérmica;2047;917.1439912952578;156.43217296252126;3.7309942821030386;
SieLAC;BAU;Generación;Geotérmica;2048;362.7027027694021;163.68622701790932;3.9123456334877402;
SieLAC;BAU;Generación;Geotérmica;2049;385.9846814484516;171.40592064687831;4.105337974211966;
SieLAC;BAU;Generación;Geotérmica;2050;437.7922344311052;180.1617653355005;4.324234091427519;
SieLAC;BAU;Generación;Hidroeléctrica;2023;265.29860487587433;9551.124113259148;184.81744074510004;
SieLAC;BAU;Generación;Hidroeléctrica;2024;720.8662331813969;9568.353722087086;185.1342595457383;
SieLAC;BAU;Generación;Hidroeléctrica;2025;1206.0704459031074;9597.15514329116;185.67439552313917;
SieLAC;BAU;Generación;Hidroeléctrica;2026;6090.7913382439365;9742.460304234184;188.46024452836943;
SieLAC;BAU;Generación;Hidroeléctrica;2027;4842.876336143728;9858.036383666178;190.65857611700932;
SieLAC;BAU;Generación;Hidroeléctrica;2028;807.0;9877.286383666178;191.02857611700932;
SieLAC;BAU;Generación;Hidroeléctrica;2029;745.8164937431441;9895.071655200518;191.3726324407047;
SieLAC;BAU;Generación;Hidroeléctrica;2030;4404.463603036375;10000.268770916682;193.3384221846025;
SieLAC;BAU;Generación;Hidroeléctrica;2031;7123.407638651846;10169.60596451796;196.67841362954385;
SieLAC;BAU;Generación;Hidroeléctrica;2032;7460.288145507454;10346.455257065529;200.19619948049527;
SieLAC;BAU;Generación;Hidroeléctrica;2033;6854.9872951074285;10509.302758131898;203.25034950182263;
SieLAC;BAU;Generación;Hidroeléctrica;2034;4276.458045214065;10610.37525919827;205.22349952315002;
SieLAC;BAU;Generación;Hidroeléctrica;2035;3543.9687953207026;10693.762760264639;206.89124954447746;
SieLAC;BAU;Generación;Hidroeléctrica;2036;4495.897545427372;10799.30026133101;209.00199956580485;
SieLAC;BAU;Generación;Hidroeléctrica;2037;3510.977291781239;10881.52455387858;210.64648541675624;
SieLAC;BAU;Generación;Hidroeléctrica;2038;3748.104408797349;10969.258506280205;212.3758885355491;
SieLAC;BAU;Generación;Hidroeléctrica;2039;4780.671828680881;11081.334591472754;214.52455523574085;
SieLAC;BAU;Generación;Hidroeléctrica;2040;5209.0976603477775;11203.176030480643;216.86638122539932;
SieLAC;BAU;Generación;Hidroeléctrica;2041;4411.957333183637;11306.49557272347;218.83556264944136;
SieLAC;BAU;Generación;Hidroeléctrica;2042;4430.918630986765;11410.272759102032;220.81163148240807;
SieLAC;BAU;Generación;Hidroeléctrica;2043;4453.000657044456;11514.58038136373;222.79601413750973;
SieLAC;BAU;Generación;Hidroeléctrica;2044;4474.184308069389;11619.397980409361;224.78824258928734;
SieLAC;BAU;Generación;Hidroeléctrica;2045;5356.162346007748;11744.744680368327;227.18861105511616;
SieLAC;BAU;Generación;Hidroeléctrica;2046;4518.405179583971;11850.366855950419;229.19321760745467;
SieLAC;BAU;Generación;Hidroeléctrica;2047;4539.484842489515;11956.75767334664;231.20949614838528;
SieLAC;BAU;Generación;Hidroeléctrica;2048;4564.479620563181;12063.74904843379;233.23516730849394;
SieLAC;BAU;Generación;Hidroeléctrica;2049;4588.311227966193;12171.314147402863;235.26966498986292;
SieLAC;BAU;Generación;Hidroeléctrica;2050;4612.6724266448755;12279.46571967346;237.3131853374092;
SieLAC;BAU;Generación;No Renovable;2023;;991.8840000000001;16.5314;
SieLAC;BAU;Generación;No Renovable;2024;;991.8840000000001;16.5314;
SieLAC;BAU;Generación;No Renovable;2025;;886.266;14.771099999999999;
SieLAC;BAU;Generación;No Renovable;2026;;864.966;14.416099999999998;
SieLAC;BAU;Generación;No Renovable;2027;;831.966;13.866100000000001;
SieLAC;BAU;Generación;No Renovable;2028;254.9185643877757;733.4128496098878;12.22354749349813;
SieLAC;BAU;Generación;No Renovable;2029;;701.3728496098877;11.689547493498127;
SieLAC;BAU;Generación;No Renovable;2030;;679.1728496098877;11.319547493498128;
SieLAC;BAU;Generación;No Renovable;2031;;654.0208496098878;10.900347493498128;
SieLAC;BAU;Generación;No Renovable;2032;;651.3208496098878;10.855347493498128;
SieLAC;BAU;Generación;No Renovable;2033;;651.3208496098878;10.855347493498128;
SieLAC;BAU;Generación;No Renovable;2034;;595.1608496098877;9.919347493498128;
SieLAC;BAU;Generación;No Renovable;2035;;595.1608496098877;9.919347493498128;
SieLAC;BAU;Generación;No Renovable;2036;;595.1608496098877;9.919347493498128;
SieLAC;BAU;Generación;No Renovable;2037;;595.1608496098877;9.919347493498128;
SieLAC;BAU;Generación;No Renovable;2038;;595.1608496098877;9.919347493498128;
SieLAC;BAU;Generación;No Renovable;2039;;593.9608496098876;9.899347493498128;
SieLAC;BAU;Generación;No Renovable;2040;;593.9608496098876;9.899347493498128;
SieLAC;BAU;Generación;No Renovable;2041;;593.9608496098876;9.899347493498128;
SieLAC;BAU;Generación;No Renovable;2042;;593.9608496098876;9.899347493498128;
SieLAC;BAU;Generación;No Renovable;2043;;588.9808496098877;9.816347493498128;
SieLAC;BAU;Generación;No Renovable;2044;;587.1808496098877;9.786347493498129;
SieLAC;BAU;Generación;No Renovable;2045;;587.1808496098877;9.786347493498129;
SieLAC;BAU;Generación;No Renovable;2046;;587.1808496098877;9.786347493498129;
SieLAC;BAU;Generación;No Renovable;2047;605.7201204593534;576.9262440983939;9.6154374016399;
SieLAC;BAU;Generación;No Renovable;2048;;576.9262440983939;9.6154374016399;
SieLAC;BAU;Generación;No Renovable;2049;;576.9262440983939;9.6154374016399;
SieLAC;BAU;Generación;No Renovable;2050;;576.9262440983939;9.6154374016399;
SieLAC;BAU;Generación;Nuclear;2023;;918.0500000000002;5.353;
SieLAC;BAU;Generación;Nuclear;2024;;918.0500000000002;5.353;
SieLAC;BAU;Generación;Nuclear;2025;;918.0500000000002;5.353;
SieLAC;BAU;Generación;Nuclear;2026;;918.0500000000002;5.353;
SieLAC;BAU;Generación;Nuclear;2027;;918.0500000000002;5.353;
SieLAC;BAU;Generación;Nuclear;2028;6753.6;1122.0500000000002;6.553000000000001;
SieLAC;BAU;Generación;Nuclear;2029;7907.34;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2030;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2031;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2032;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2033;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2034;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2035;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2036;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2037;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2038;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2039;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2040;;1360.9;7.958;
SieLAC;BAU;Generación;Nuclear;2041;218.6949500409285;1366.9441592320218;7.99253805275441;
SieLAC;BAU;Generación;Nuclear;2042;241.43434975577048;1373.6167762893908;8.030667293082233;
SieLAC;BAU;Generación;Nuclear;2043;247.0117464882568;1380.4435380764162;8.069677360436664;
SieLAC;BAU;Generación;Nuclear;2044;252.76761991617784;1387.429377224447;8.109596441282553;
SieLAC;BAU;Generación;Nuclear;2045;10440.491041278754;1394.5773766280765;8.150442152160437;
SieLAC;BAU;Generación;Nuclear;2046;264.636320162907;1401.8912357608162;8.19223563291895;
SieLAC;BAU;Generación;Nuclear;2047;454.84456309966833;1414.9347870226666;8.267704687680192;
SieLAC;BAU;Generación;Nuclear;2048;654.4913345727962;1433.9927305177157;8.37852329755184;
SieLAC;BAU;Generación;Nuclear;2049;660.8594884834628;1453.226469470736;8.490346050233827;
SieLAC;BAU;Generación;Nuclear;2050;669.2031330629334;1472.6953892398606;8.60352175322868;
SieLAC;BAU;Generación;Térmica no renovable;2023;396.69791381300286;1074.8643711210266;51.18401767242984;
SieLAC;BAU;Generación;Térmica no renovable;2024;505.37735216900194;1083.423181117437;51.59158005321129;
SieLAC;BAU;Generación;Térmica no renovable;2025;1495.340080912951;1108.74748893935;52.79749947330238;
SieLAC;BAU;Generación;Térmica no renovable;2026;95.48;1110.36448893935;52.87449947330238;
SieLAC;BAU;Generación;Térmica no renovable;2027;4510.758264527609;842.6902627740918;40.12810775114723;
SieLAC;BAU;Generación;Térmica no renovable;2028;773.2885732437003;845.7062789338642;40.27172756827925;
SieLAC;BAU;Generación;Térmica no renovable;2029;372.0;849.1880789338642;40.43752756827925;
SieLAC;BAU;Generación;Térmica no renovable;2030;453.2675806523384;856.8643847352345;40.80306593977307;
SieLAC;BAU;Generación;Térmica no renovable;2031;154.0347987088295;856.7640385843356;40.798287551635035;
SieLAC;BAU;Generación;Térmica no renovable;2032;136.3661772581222;841.307465779836;40.062260275230294;
SieLAC;BAU;Generación;Térmica no renovable;2033;136.7397183835663;843.6232190750416;40.17253424166865;
SieLAC;BAU;Generación;Térmica no renovable;2034;566.7784359616506;786.7988861356824;37.46661362550869;
SieLAC;BAU;Generación;Térmica no renovable;2035;25.562992018876376;787.2318077747118;37.48722894165295;
SieLAC;BAU;Generación;Térmica no renovable;2036;26.275669166105352;787.6767989460733;37.50841899743207;
SieLAC;BAU;Generación;Térmica no renovable;2037;27.003091357759786;788.1341093642287;37.530195684010906;
SieLAC;BAU;Generación;Térmica no renovable;2038;94.71017360864718;785.5170719817946;37.40557485627594;
SieLAC;BAU;Generación;Térmica no renovable;2039;239.32674594838682;786.0001862276947;37.4285802965569;
SieLAC;BAU;Generación;Térmica no renovable;2040;349.2331483177429;791.9146185782371;37.710219932297015;
SieLAC;BAU;Generación;Térmica no renovable;2041;30.133955790757692;792.4249517005;37.734521509547626;
SieLAC;BAU;Generación;Térmica no renovable;2042;30.96459329338943;792.9493520707913;37.75949295575197;
SieLAC;BAU;Generación;Térmica no renovable;2043;31.829635899682884;793.4884023561891;37.78516201696139;
SieLAC;BAU;Generación;Térmica no renovable;2044;62.46942355039794;794.0423522711554;37.81154058434075;
SieLAC;BAU;Generación;Térmica no renovable;2045;33.61870128996645;794.6117012446147;37.838652440219754;
SieLAC;BAU;Generación;Térmica no renovable;2046;82.98019501147765;796.0170109988413;37.90557195232578;
SieLAC;BAU;Generación;Térmica no renovable;2047;114.3674795783967;797.9538796046045;37.99780379069546;
SieLAC;BAU;Generación;Térmica no renovable;2048;117.18869807845921;799.9385269107719;38.092310805274856;
SieLAC;BAU;Generación;Térmica no renovable;2049;120.06889675622689;801.9719517751919;38.18914056072342;
SieLAC;BAU;Generación;Térmica no renovable;2050;123.03265068573674;804.0555692464826;38.2883604403087;
SieLAC;BAU;Interconexiones;No generacion;2023;;37.5971616;21.702;128.7875261771989
SieLAC;BAU;Interconexiones;No generacion;2024;;37.5971616;21.702;71.27347355595876
SieLAC;BAU;Interconexiones;No generacion;2025;;37.5971616;21.702;70.67376868882212
SieLAC;BAU;Interconexiones;No generacion;2026;304.85885568515965;39.177869579179266;22.49170048392932;135.83519507384378
SieLAC;BAU;Interconexiones;No generacion;2027;290.18889864864275;41.38404954030402;23.624386587786546;149.09027378728115
SieLAC;BAU;Interconexiones;No generacion;2028;238.669094522636;42.21939128549227;24.034340046239432;157.11600622392695
SieLAC;BAU;Interconexiones;No generacion;2029;159.16551973717824;43.52425403345093;24.882269521944977;165.70470827009308
SieLAC;BAU;Interconexiones;No generacion;2030;;48.52529053345093;27.31726952194498;132.9182984312936
SieLAC;BAU;Interconexiones;No generacion;2031;257.5404922605006;49.916184303401764;28.249267153061414;169.6167962329546
SieLAC;BAU;Interconexiones;No generacion;2032;;51.44331430340177;28.999267153061414;195.63489389944735
SieLAC;BAU;Interconexiones;No generacion;2033;;52.436859303401775;29.699267153061417;194.56723404641534
SieLAC;BAU;Interconexiones;No generacion;2034;;52.57650930340177;29.84926715306142;223.9057361897077
SieLAC;BAU;Interconexiones;No generacion;2035;;52.77464430340177;29.99926715306142;268.0359096972936
SieLAC;BAU;Interconexiones;No generacion;2036;192.68536315402923;53.44903760241925;30.26619503709763;316.03296427097
SieLAC;BAU;Interconexiones;No generacion;2037;510.9109357068543;55.23722047957004;30.96512915993557;332.4697774347769
SieLAC;BAU;Interconexiones;No generacion;2038;255.47370394092889;56.13137064849546;31.323668194972683;356.64478198740994
SieLAC;BAU;Interconexiones;No generacion;2039;603.2721751940455;58.24279616420823;32.24487214252148;411.7583975222829
SieLAC;BAU;Interconexiones;No generacion;2040;629.7219064273129;63.53559911059015;34.1673517915745;459.86519995384543
